,index,word,_score,_pvalue
0,777,kích_thước,97.47625035732423,5.421000092862142e-21
1,1365,tương_tự,89.02623394348511,3.5456561018365863e-19
2,492,dài,87.22699137066981,8.630997153298571e-19
3,327,chiều,85.26923232189816,2.2717691815301495e-18
4,582,giống_hệt,69.23076923076927,6.2367978333883e-15
5,567,giá,63.46360153256667,1.0689189816510171e-13
6,976,nhỉnh,57.59452498401656,1.9186324251954885e-12
7,438,cơ_sở,51.16783182884052,4.5054359907657756e-11
8,943,nhan,45.07849494056392,8.904023264254793e-10
9,332,chuyên_gia,45.07849494056392,8.904023264254793e-10
10,1014,nội_thất,43.61067455450281,1.825724925155818e-09
11,844,lớn,42.98221539237244,2.4824923572825536e-09
12,911,mức,40.24521072796911,9.453132323301677e-09
13,1101,rộng,40.17668313527248,9.774699478781798e-09
14,1389,tổng_thể,37.760501165858194,3.1764793351217524e-08
15,221,an_toàn,36.806888684080164,5.055247756159582e-08
16,480,deluxe,34.615384615384635,1.468866400181279e-07
17,646,huyndai,34.615384615384635,1.468866400181279e-07
18,393,crom,34.615384615384635,1.468866400181279e-07
19,160,679,34.615384615384635,1.468866400181279e-07
20,509,dải,34.615384615384635,1.468866400181279e-07
21,37,1680,34.615384615384635,1.468866400181279e-07
22,142,584,34.615384615384635,1.468866400181279e-07
23,192,890,34.615384615384635,1.468866400181279e-07
24,191,885,34.615384615384635,1.468866400181279e-07
25,1318,trần,34.615384615384635,1.468866400181279e-07
26,1465,xi,33.38933097553789,2.6656934620583255e-07
27,252,bán,33.37913156580869,2.678935734687494e-07
28,861,mm,32.866625410874605,3.4361980737828485e-07
29,977,nhỏ,31.30146805459901,7.344438124179469e-07
30,736,không_gian,31.208069478511753,7.684735467747746e-07
31,1614,động_cơ,29.409961685823582,1.8364263367606599e-06
32,1296,triệu,28.63601532567033,2.6705817638220035e-06
33,1602,đồng,27.862068965517075,3.882386957186765e-06
34,1172,thiết_kế,26.334817110893148,8.115454625984409e-06
35,468,cụm,25.165985415641778,1.4254506980570255e-05
36,1103,rộng_rãi,24.638341050688915,1.8376331935167542e-05
37,282,bề_thế,23.389830508474514,3.3490195200503256e-05
38,1205,thông_số,22.620568683133996,4.844628621875296e-05
39,1111,santa,21.54203985939814,8.122742038194869e-05
40,545,fe,21.54203985939814,8.122742038194869e-05
41,671,hơi,21.46701922903963,8.419723627415505e-05
42,673,hơn,21.395381142160133,8.713402226907436e-05
43,727,khác_biệt,21.385723089431444,8.753767848292273e-05
44,1330,trục,20.762743344027626,0.00011792079036523621
45,1440,vận_hành,20.1157329081518,0.00016062120696756454
46,953,nhìn,19.678768019507377,0.00019785134032348462
47,690,hề,19.068255687974005,0.0002646565843186892
48,1554,đơn_điệu,19.068255687974005,0.0002646565843186892
49,1513,đen,19.068255687974005,0.0002646565843186892
50,411,cá_tính,19.068255687974005,0.0002646565843186892
51,1258,tiện_lợi,19.068255687974005,0.0002646565843186892
52,1029,phiên_bản,18.773226381159574,0.00030455986208302913
53,1035,phân,18.76926193781285,0.0003051349245141379
54,741,khúc,18.76926193781285,0.0003051349245141379
55,262,bóng,17.87456727959359,0.0004668413759062366
56,706,inch,17.802946144806867,0.0004829856039586562
57,560,ghế_ngồi,17.76955671447197,0.0004907005043749714
58,1137,suzuki_ertiga,17.76955671447197,0.0004907005043749714
59,276,bật,17.76955671447197,0.0004907005043749714
60,171,770,17.76955671447197,0.0004907005043749714
61,1378,tắt,17.76955671447197,0.0004907005043749714
62,1368,tương_đối,17.717417383760278,0.0005029934686675224
63,1099,rẻ,17.55968401026511,0.0005420777304273826
64,1264,top,16.694665487768944,0.0008166353478763154
65,250,bt,16.694665487768944,0.0008166353478763154
66,126,4wd,16.694665487768944,0.0008166353478763154
67,860,mivec,16.694665487768944,0.0008166353478763154
68,1142,sơn,16.694665487768944,0.0008166353478763154
69,742,khả_năng,16.237334366375006,0.0010137486136813335
70,970,nhật,16.222394905833465,0.0010209287548810664
71,929,ngoại_thất,15.960840414681758,0.0011551408048752166
72,684,hậu,15.821246400738376,0.0012337971104928766
73,1171,theo,15.29289223730742,0.0015827117010343162
74,878,mã_lực,14.704980842911791,0.0020869336829935432
75,603,gương,14.661191974764172,0.0021303145485580505
76,965,nhấn,14.103433289873966,0.0027676900774128237
77,1308,trông,14.103433289873966,0.0027676900774128237
78,718,khoảng,13.463263335309346,0.0037347215394285924
79,993,nét,12.950226784435424,0.004745488590115866
80,1370,tương_ứng,12.917343041298613,0.004818808602133658
81,1354,tính_năng,12.732585141588192,0.0052520849576020824
82,430,công_suất,12.383141762452032,0.006179555625310295
83,287,bọc,12.353413396502447,0.006265556266606477
84,437,cơ_bắp,12.353413396502447,0.006265556266606477
85,876,mâm,12.01211652668133,0.007341769444801247
86,320,chi_tiết,11.677784299848664,0.008572529021038305
87,966,nhất,11.674107787130866,0.008587137088287958
88,1177,thoáng_đãng,11.653467414657433,0.008669605889840145
89,422,có_giá,11.456965763327005,0.009494930968668958
90,1286,trang_bị,11.335214309692736,0.010044709049073779
91,1047,phần,11.33099752849563,0.010064302592789679
92,418,cân_nhắc,11.23705668533255,0.010510712433583366
93,866,mt,11.23705668533255,0.010510712433583366
94,981,nhựa,11.042253521126757,0.011499575217335264
95,514,dẫn,11.042253521126757,0.011499575217335264
96,622,hiền_lành,11.042253521126757,0.011499575217335264
97,1559,đường_kính,11.042253521126757,0.011499575217335264
98,29,15,11.042253521126757,0.011499575217335264
99,888,mạnh_mẽ,10.966975423433562,0.011905798875073178
100,1546,đôi_chút,10.82282291057858,0.012723552636746733
101,445,cảm_giác,10.714886705929892,0.013371854575582726
102,280,bằng,10.671213162953993,0.013643323384301034
103,601,góc_cạnh,10.457856657546325,0.015049521868455156
104,572,giúp,9.728254082432898,0.021023091100917324
105,945,nhau,9.719270557146453,0.02110954531247724
106,1039,phía,9.660827099453323,0.021680568417338574
107,1259,tiện_nghi,9.521932785099384,0.02309917350775889
108,686,hẳn,9.43729612812014,0.024007866100578142
109,1577,đặc_biệt,9.417272658839725,0.024227923161825492
110,1516,điều,9.082461698781136,0.02821436835300538
111,302,cao_cấp,9.003818048669027,0.029240166542672343
112,1147,sản_xuất,8.895225464190979,0.03071684843871873
113,609,gọn,8.860157555502486,0.03120912366412847
114,1420,vuốt,8.771186440677944,0.032492976318365424
115,1373,tạo_hình,8.771186440677944,0.032492976318365424
116,458,cặp,8.771186440677944,0.032492976318365424
117,279,bắt_mắt,8.771186440677944,0.032492976318365424
118,124,475,8.771186440677944,0.032492976318365424
119,1604,đồng_hương,8.771186440677944,0.032492976318365424
120,185,850,8.771186440677944,0.032492976318365424
121,1180,thoải_mái,8.617478616022963,0.03483372464914041
122,985,nm,8.513409961685774,0.03651128921238339
123,1470,xoắn,8.513409961685774,0.03651128921238339
