,index,word,_score,_pvalue
0,3981,hơn,5104.6987482825925,0.0
1,6573,so,4964.722949141924,0.0
2,9324,đối_thủ,4767.860840542423,0.0
3,5737,nhỉnh,1148.3108350763594,1.0447282909177798e-251
4,6044,phân,988.2583919333955,6.40447157119883e-217
5,4345,khúc,981.6825043443478,1.7213371824963952e-215
6,8561,với,713.0877940941516,4.2629928398332265e-157
7,6577,so_sánh,460.55717962148685,3.63613095729723e-102
8,5751,nhờ,453.9436664049788,9.997073191185466e-101
9,8489,vượt_trội,404.0154294042169,7.35930691742104e-90
10,4043,hẳn,383.16638773231335,2.5444639584892498e-85
11,7017,thua_kém,374.7927009699162,1.6931382659113462e-83
12,3443,giá,356.0586213074452,2.0315185622216692e-79
13,8536,về,340.64127029382183,4.6260862236999925e-76
14,2179,chiều,339.0431027859301,1.0310189313205326e-75
15,5663,nhất,289.7075104325896,5.758206733579453e-65
16,5345,mức,280.17914215267194,6.863695427119179e-63
17,9107,đôi_chút,259.66739163548345,2.0277620767746815e-58
18,2709,cũ,253.8528065104004,3.754207327864577e-57
19,4506,kích_thước,247.62040415531524,8.574775810669588e-56
20,4950,lợi_thế,236.6669021406073,2.0964785374666956e-53
21,7818,tuy_nhiên,232.80435520245499,1.458059433444309e-52
22,2724,cơ_sở,228.3064248989811,1.3953684079607822e-51
23,5638,nhưng,227.68815131192864,1.90339570585269e-51
24,2067,cao,225.04088443372663,7.192722886554117e-51
25,7380,tiền_nhiệm,224.79970009288726,8.11889016334486e-51
26,8126,tốt,223.10345226767248,1.9031041180696467e-50
27,1776,bán,211.11418815325067,7.84846133375213e-48
28,3016,dài,194.15849082556727,3.932534748668928e-44
29,7117,thông_số,190.59216094392835,2.360892067720736e-43
30,4938,lớn,184.58372305989204,4.838106100136089e-42
31,5564,nhiều,177.93425541749815,1.3692106374932116e-40
32,4479,kém,177.72936713657103,1.5177793407893788e-40
33,5314,một_chút,172.6575955995059,1.9442261207547226e-39
34,2308,chút,167.55690627327957,2.5280441415188893e-38
35,8769,xét,155.8178906575664,9.278174269656932e-36
36,4260,khoảng,152.27871347748766,5.506953071306442e-35
37,8103,tỏ,148.7892834861695,3.1886032043309362e-34
38,2644,có,148.59967315051134,3.5078994274040597e-34
39,2646,có_giá,145.24495200303915,1.898491531283139e-33
40,7576,triệu,145.1979555590528,1.943941311668935e-33
41,6446,rộng,141.83328459045237,1.0576323694259881e-32
42,6438,rẻ,141.2178900892501,1.4417742938048767e-32
43,7170,thấy,128.79654080765587,7.513903503753317e-30
44,7918,tích_hợp,119.20918102973015,9.424769545689532e-28
45,7016,thua,117.87834949860266,1.843552322055622e-27
46,7161,thấp,114.11668267348608,1.2286182890445206e-26
47,7019,thua_thiệt,106.95166234575268,4.561608894902243e-25
48,9278,đều,103.61913078491943,2.451980909315015e-24
49,9348,đồng,100.33570354091377,1.2863690922912915e-23
50,5636,như_vậy,100.00897436409565,1.5170808161024463e-23
51,9413,đời,95.85134680038644,1.2384173955796768e-22
52,3053,dù,91.62357001656818,1.0483683452458948e-21
53,7562,triton,90.19018083211742,2.1633305692408054e-21
54,6405,rõ_ràng,83.30607927731418,7.028313204657108e-20
55,5085,mm,82.84889492747094,8.857175279781898e-20
56,8997,điện,79.50558311981096,4.808645475056476e-19
57,4856,lại,78.63685195066239,7.46438859529883e-19
58,2712,cũng,77.85075879829499,1.1112744543047126e-18
59,2397,chỉnh,77.81976232999843,1.1288507142781374e-18
60,2902,da,75.74277101251141,3.2313193263023848e-18
61,7778,trục,70.60310171847718,4.368297202555824e-17
62,7994,tương_tự,70.14101610048957,5.521292400216462e-17
63,9237,đắt,69.89807285547293,6.244943322098173e-17
64,6796,sở_hữu,69.89595959020485,6.251637396884705e-17
65,7752,trội,69.3868812228598,8.092514287096841e-17
66,9071,đèn,68.60811521003457,1.2010882584586694e-16
67,2475,city,68.39570762552975,1.3376842172388565e-16
68,6449,rộng_rãi,66.95014790788454,2.784605114601325e-16
69,1977,bọc,66.82406556537211,2.9685198632419613e-16
70,7817,tuy,66.78511937162293,3.027750453533792e-16
71,3616,gập,66.17953299046016,4.1166507787184116e-16
72,3610,gầm,65.1253978562024,7.028041030349945e-16
73,9045,đáng_kể,64.9618243902172,7.636322723330387e-16
74,3401,ghế,64.02220433977072,1.2302480834300737e-15
75,4062,hệ_thống,63.89871283839983,1.309832023238987e-15
76,6828,sử_dụng,63.52277975380828,1.5852302736906454e-15
77,9444,ưu_thế,63.109134152284874,1.955651032146026e-15
78,5373,navara,62.91166227019335,2.1618835879334535e-15
79,8202,tự_động,60.89461267747507,6.021339230190795e-15
80,3767,honda,59.68367590980986,1.1139670672976998e-14
81,3127,dẫn_động,59.157964484675816,1.455092153860262e-14
82,5004,mazda,58.737166585818144,1.8020510925519702e-14
83,4017,hấp_dẫn,58.49191994590636,2.0412755998630204e-14
84,9357,đồng_hương,56.935306410121925,4.5038688551038905e-14
85,4774,lép_vế,53.332599020891706,2.815945755779471e-13
86,1962,bề_thế,52.64687642744296,3.992453603170545e-13
87,6885,tay,52.471662667394455,4.3650147446322294e-13
88,8487,vượt,52.20051683746328,5.011294400084679e-13
89,4536,kết_hợp,52.196545215707474,5.021440097042941e-13
90,5874,nếu,51.33364795470642,7.792841991100345e-13
91,7091,thì,50.89633834679178,9.737507092382059e-13
92,4058,hề,48.900529271549,2.6927807313480084e-12
93,5056,mitsubishi,48.88595268627709,2.712867499751102e-12
94,7201,thế_hệ,48.09481487018416,4.060989735656195e-12
95,7633,trên,47.97193703662072,4.323634187329883e-12
96,5894,nổi_trội,47.54421066671431,5.3777340935673014e-12
97,2745,cạnh_tranh,45.78917746499582,1.316890856341126e-11
98,8947,đang,45.51821036392203,1.5122627698447534e-11
99,4059,hệ,45.18490682486788,1.7928147874987942e-11
100,5269,mặt,44.78036543257228,2.204219580531551e-11
101,4299,khách_hàng,44.716292244770784,2.2775427572846318e-11
102,1903,bấm,44.221308239845115,2.932715103086963e-11
103,2183,cho,44.12566111625867,3.079571933744298e-11
104,2328,chạy,44.07813304135248,3.1552616854942404e-11
105,3796,hoàn_toàn,43.95717343600971,3.3563997786539153e-11
106,6112,phần,43.1513011804351,5.0666190384944953e-11
107,2805,cầu,43.01398234674117,5.435003765431529e-11
108,4544,kết_nối,42.67703281373042,6.456594213673709e-11
109,744,40mm,42.315304948216344,7.768225970412186e-11
110,3988,hướng,42.06296090356594,8.83814566876576e-11
111,8154,tổng_thể,41.788333794942346,1.0170847294351703e-10
112,9151,đường,41.67861104509751,1.0757948893025256e-10
113,4033,hậu,41.6528680501297,1.0900536687788194e-10
114,6950,thay_đổi,41.400087036651826,1.2405186366992075e-10
115,2503,colorado,41.29896228647943,1.3063822650765754e-10
116,2593,cx,40.55780559970585,1.9088446859782533e-10
117,4007,hạng,40.39471657896769,2.075014702239801e-10
118,3305,ford,40.13201638300934,2.3736662122258785e-10
119,4643,led,39.97482670766857,2.572569451645369e-10
120,5505,người,39.727537571362426,2.9197946717899965e-10
121,8231,usb,39.44126789533138,3.3807614559882694e-10
122,1045,5mm,39.292783166200884,3.647871103637464e-10
123,7020,thua_thiệt_hơn,39.292783166200884,3.647871103637464e-10
124,5526,ngắn,39.22394539915398,3.7787735678968564e-10
125,3598,gương,39.13491546270626,3.955072470008566e-10
126,4397,kia,38.88281090232805,4.5002587256506744e-10
127,1466,accent,38.8484192417025,4.5802467547305945e-10
128,1593,attrage,38.54949844033103,5.338248609014326e-10
129,2877,cửa,38.50661048262556,5.456854138465213e-10
130,5627,như,38.27274910326848,6.151572951101046e-10
131,5902,nội_thất,37.67670690161357,8.349565403990954e-10
132,6320,ranger,37.56277800316098,8.851763127895384e-10
133,8976,điều_chỉnh,37.13420115283983,1.1027255986355648e-09
134,5835,nút,37.104368788468435,1.1197257142174899e-09
135,1634,ban_ngày,37.07287771350637,1.137955842456968e-09
136,1585,at,36.453560697602,1.5634725016979083e-09
137,7435,toyota_camry,36.42662806805478,1.5852263747837957e-09
138,8164,tới,36.30677422480713,1.6857689408140248e-09
139,2405,chịu_thua_kém,36.27026138418543,1.7176494999892227e-09
140,6693,sáng,35.938680312119594,2.036259226834355e-09
141,6576,so_kè,35.28062441324901,2.85457881625921e-09
142,8500,vẫn,35.126660908174024,3.08941973041464e-09
143,2387,chỉ,34.64291262394243,3.9607797898440344e-09
144,9283,để,34.39229707652719,4.505027194921807e-09
145,7125,thùng,34.20728688067348,4.954309228115039e-09
146,4335,không,34.10097675515313,5.232499432008245e-09
147,5953,oto,33.46895025841376,7.2410796079977875e-09
148,2506,com,33.39403182233786,7.525454882760071e-09
149,9483,ốp,33.36586426519511,7.635243322941566e-09
150,617,30mm,33.24773960216998,8.113400985118506e-09
151,531,25mm,33.24773960216998,8.113400985118506e-09
152,1780,bán_kính,32.92762642679132,9.56542606227361e-09
153,2165,chiếm,32.54430155202536,1.165062367427158e-08
154,2865,của,32.52911684683896,1.1742008501529822e-08
155,5236,mạnh,32.25347529883261,1.3531484480538741e-08
156,2747,cả,32.21672339204021,1.3789870527818512e-08
157,8381,vn,32.12415277683164,1.4462807123076377e-08
158,5230,mạ,31.779803199208448,1.7267906922505098e-08
159,1863,bản,31.684236717938308,1.813885098182132e-08
160,445,20mm,31.659537397667123,1.8371016730803405e-08
161,8438,vì,31.453742635838026,2.042485379005367e-08
162,9068,đã,30.953986572706484,2.6421880057870166e-08
163,2178,chiếu,30.702419069530063,3.007898186984857e-08
164,2861,cụm,30.546591006235484,3.259440931803008e-08
165,6826,sừng_sỏ,30.200259555911067,3.896573164976504e-08
166,5686,nhật_bản,30.176139547071518,3.945335836998772e-08
167,5743,nhỏ,29.96359897263573,4.4023352155433474e-08
168,6011,phiên_bản,29.866198820839372,4.629130541848943e-08
169,2774,cản,29.8586984304287,4.647073050867302e-08
170,7656,trông,29.65553844943718,5.1604974553723844e-08
171,2801,cần,29.634852815311696,5.215861954883775e-08
172,2473,ciaz,29.219476059249033,6.462632294202293e-08
173,5612,nhìn_chung,28.93217858369816,7.495727849615966e-08
174,4129,i10,28.92874497255683,7.509026684534521e-08
175,8109,tốc_độ,28.05088993702234,1.1816675821675151e-07
176,6080,phù_hợp,27.71168680513228,1.408094667104257e-07
177,3456,gió,27.640286012009632,1.4610393410517356e-07
178,8053,tản_nhiệt,27.559284999127133,1.5235224079168986e-07
179,2132,chevrolet,27.501345625548026,1.5698524405140933e-07
180,6293,ra,27.251432792793885,1.7864269967365712e-07
181,5439,ngoài_ra,27.17323843261778,1.8601577709346545e-07
182,1787,báo,27.069284363699456,1.962922060283658e-07
183,3613,gần,27.06023990591976,1.972127668096427e-07
184,3809,hoặc,27.058465758398384,1.9739384964993077e-07
185,3720,hiền_lành,26.985280015275567,2.05010776943368e-07
186,3770,honda_city,26.916931996983095,2.1239002611749178e-07
187,5611,nhìn,26.775410791285054,2.2852677671438415e-07
188,8953,đen,26.645979467640316,2.4435874417799095e-07
189,8981,điều_khiển,26.42432979420761,2.740665556493634e-07
190,5756,nhựa,26.161294395993302,3.140547924117941e-07
191,3934,hình,26.13128434201998,3.189738467138384e-07
192,6507,sedan,26.093550757129698,3.2526864952129417e-07
193,5106,morning,26.066339668603334,3.298852056260338e-07
194,4835,lưới,25.83666166217711,3.7156346171343365e-07
195,6227,quay_vòng,25.777711076575798,3.830869921685282e-07
196,248,15mm,25.68936616009024,4.010307407735067e-07
197,4391,khởi_động,25.62259640336285,4.151493470680486e-07
198,1612,aux,25.5493866491103,4.312031036926955e-07
199,4099,hộp_số,25.516221279601933,4.3867916931457084e-07
200,2787,cấp,25.26163185914704,5.005677511125964e-07
201,9251,đặc_trưng,25.094874091563913,5.45777444067099e-07
202,5578,nhu_cầu,25.01062086699495,5.701537983535361e-07
203,4228,khi,24.98717068805311,5.771306143250096e-07
204,6447,rộng_lớn,24.84988722012764,6.197267113959077e-07
205,3839,hyundai,24.7955486186876,6.37445076475906e-07
206,1708,bluetooth,24.52984917098796,7.316752927554546e-07
207,6002,phanh,24.4830091240574,7.496803571982985e-07
208,9338,đồ,24.440248069457,7.665051459544348e-07
209,3125,dẫn_đầu,24.429260113184142,7.708892834020849e-07
210,5610,nhì,24.414718843016786,7.767298542355589e-07
211,5266,mặc_dù,24.246769477634132,8.474911056907976e-07
212,1160,70,24.24660569795862,8.475631737044284e-07
213,116,10mm,24.2411631830453,8.499615433582097e-07
214,3502,giống,24.08056338158699,9.238813765392476e-07
215,6641,subaru,23.963133412197354,9.81981305382288e-07
216,3901,hàng,23.944204321637898,9.91683778622862e-07
217,426,2021,23.830287431429813,1.0521384047512683e-06
218,6424,rảnh,23.75081560183156,1.0964890073035587e-06
219,2380,chế_độ,23.6405262727728,1.1611614780992816e-06
220,9030,đàm_thoại,23.525783806162146,1.2325093750025594e-06
221,4197,k3,23.51696609025589,1.2381709012606186e-06
222,7244,thời_gian,23.29983056146078,1.3861221566587897e-06
223,2269,chênh_lệch,23.107678993653526,1.5317773185257675e-06
224,3059,dùng,22.95739185777547,1.65632082889358e-06
225,3403,ghế_ngồi,22.720103673054517,1.87397020633129e-06
226,6663,suzuki,22.478938820151644,2.1246034533647918e-06
227,2697,cùng,22.409684066792437,2.2026062124319266e-06
228,1833,bù,22.398506388403224,2.215462368173167e-06
229,3740,hiện_đại,22.29181989442306,2.3420215408331183e-06
230,7114,thông_minh,22.184785207717727,2.4762839853641197e-06
231,8884,âm_thanh,22.104996512042447,2.5813698458971237e-06
232,5153,màn_hình,22.039827074203092,2.6705127740969794e-06
233,9102,đô,21.96463136994458,2.777215237870702e-06
234,6085,phút,21.85838289773177,2.9353143254152594e-06
235,6440,rẽ,21.838388333252787,2.966060965796504e-06
236,9053,đánh_giá,21.787581849401867,3.0456503137510997e-06
237,3417,gia_đình,21.753910566216966,3.0995742064391122e-06
238,2543,crom,21.67320149201976,3.2327608092224726e-06
239,4008,hạng_mục,21.412625423390516,3.703245806948361e-06
240,2921,danhgiaxe,21.343109124418348,3.839985208344263e-06
241,2919,danh_sách,21.213464175167548,4.1086803330775466e-06
242,3668,hai,21.099566434908592,4.360267685717929e-06
243,2453,chức_năng,21.01200338284251,4.564149201899442e-06
244,3475,giải_trí,20.82424622309909,5.034160089813077e-06
245,5966,pajero_sport,20.63587675334663,5.554541464833332e-06
246,4474,kèm,20.545393342802925,5.823376251102144e-06
247,4512,kính,20.533661826256836,5.859175007517898e-06
248,8029,tạo,20.468357298877166,6.062527444735422e-06
249,2752,cải_tiến,20.292241877323534,6.646956008754593e-06
250,8696,xi,20.255118651917485,6.777189485075398e-06
251,6613,sport,20.250036203588927,6.7952176576164585e-06
252,4756,lái,20.232860256718105,6.856500204063349e-06
253,8962,đi,20.11548926131365,7.290386100480392e-06
254,5270,mặt_bằng,20.053990119917863,7.528628550455438e-06
255,8222,up,20.053990119917863,7.528628550455438e-06
256,9218,đầy,20.028623941048345,7.629157418407135e-06
257,5812,nên,19.927027065687867,8.04548802667594e-06
258,9061,đáp_ứng,19.8891650783856,8.206410855549363e-06
259,5550,nhan,19.8891650783856,8.206410855549363e-06
260,4662,linh_hoạt,19.87975500681797,8.246904876101902e-06
261,3237,ertiga,19.762019487006135,8.770836436382974e-06
