,index,word,_score,_pvalue
0,221,an_toàn,341.15794169398237,1.2251224198158447e-73
1,299,camera,90.60000000000001,1.62809864880559e-19
2,1354,tính_năng,68.07861296247292,1.1005424238819693e-14
3,1359,túi,58.113355469470626,1.486662817607588e-12
4,1369,tương_đồng,55.0664268585132,6.645737552470901e-12
5,1286,trang_bị,51.93111868035382,3.0980504269607435e-11
6,729,khí,51.425919404336724,3.969593631260513e-11
7,429,công_nghệ,48.080082507420705,2.0475374001990825e-10
8,436,cơ_bản,45.52864375166536,7.143415067024845e-10
9,1541,đèo,45.30000000000001,7.989272309028158e-10
10,499,dây,45.30000000000001,7.989272309028158e-10
11,751,khởi_hành,45.30000000000001,7.989272309028158e-10
12,417,cân_bằng,45.30000000000001,7.989272309028158e-10
13,1572,đầy_đủ,45.30000000000001,7.989272309028158e-10
14,1608,đổ,45.30000000000001,7.989272309028158e-10
15,1472,xpander_cross,45.30000000000001,7.989272309028158e-10
16,1387,tổng_kết,45.300000000000004,7.989272309028194e-10
17,374,chức_năng,45.300000000000004,7.989272309028194e-10
18,695,hỗ_trợ_lực,45.300000000000004,7.989272309028194e-10
19,1312,trước_tiên,45.300000000000004,7.989272309028194e-10
20,1489,yếu_kém,45.300000000000004,7.989272309028194e-10
21,1077,radio,45.300000000000004,7.989272309028194e-10
22,743,khẩn_cấp,45.300000000000004,7.989272309028194e-10
23,1075,ra_lệnh,45.300000000000004,7.989272309028194e-10
24,1040,phím,45.300000000000004,7.989272309028194e-10
25,775,kênh,45.300000000000004,7.989272309028194e-10
26,102,360,45.300000000000004,7.989272309028194e-10
27,1498,âm_lượng,45.300000000000004,7.989272309028194e-10
28,1136,suzuki_ciaz,45.300000000000004,7.989272309028194e-10
29,527,eba,45.300000000000004,7.989272309028194e-10
30,991,nâng,45.300000000000004,7.989272309028194e-10
31,1455,x3,45.300000000000004,7.989272309028194e-10
32,580,giọng,45.300000000000004,7.989272309028194e-10
33,1173,thiếu,45.300000000000004,7.989272309028194e-10
34,261,bó,44.30000000000001,1.3031979437871297e-09
35,694,hỗ_trợ,36.535908503966084,5.7684818325259995e-08
36,528,ebd,33.802564102564126,2.180732346686776e-07
37,210,abs,33.802564102564126,2.180732346686776e-07
38,226,asean,33.615384615384635,2.3884049739395104e-07
39,1113,sao,33.615384615384635,2.3884049739395104e-07
40,375,chứng_nhận,33.615384615384635,2.3884049739395104e-07
41,917,ncap,33.615384615384635,2.3884049739395104e-07
42,1187,thuận_tiện,33.615384615384635,2.3884049739395104e-07
43,1326,trộm,30.053846153846166,1.3445291836980738e-06
44,232,ba,30.053846153846166,1.3445291836980738e-06
45,470,cứng,28.236770583533193,3.239266441833186e-06
46,1501,ít,27.827498001598737,3.947787383659773e-06
47,366,chống,23.87950101457298,2.6469553419589676e-05
48,1028,phanh,23.87950101457298,2.6469553419589676e-05
49,926,ngoài_ra,23.42254196642687,3.2968170622854936e-05
50,522,dốc,21.705155875299766,7.512538103702716e-05
51,126,4wd,21.705155875299766,7.512538103702716e-05
52,333,chuyển,21.705155875299766,7.512538103702716e-05
53,231,aveo,21.705155875299766,7.512538103702716e-05
54,557,gdi,21.705155875299766,7.512538103702716e-05
55,1629,ứng_dụng,21.705155875299766,7.512538103702716e-05
56,821,lùi,21.705155875299766,7.512538103702716e-05
57,1222,thế,21.705155875299766,7.512538103702716e-05
58,1129,sportage,21.705155875299766,7.512538103702716e-05
59,1123,solati,21.705155875299766,7.512538103702716e-05
60,639,honda_jazz,21.705155875299766,7.512538103702716e-05
61,848,lực,21.705155875299766,7.512538103702716e-05
62,906,một_số,21.11369366045627,9.970484281668147e-05
63,381,ckd,21.11369366045627,9.970484281668147e-05
64,1525,điện_tử,18.739334686097294,0.0003095110199620221
65,476,danh_sách,18.739334686097294,0.0003095110199620221
66,1438,vượt_trội,16.953805225050772,0.0007223721797460502
67,574,giải,16.807692307692317,0.0007741056137012325
68,269,bảo_hiểm,16.807692307692317,0.0007741056137012325
69,1013,nội,16.807692307692317,0.0007741056137012325
70,270,bảo_vệ,16.807692307692317,0.0007741056137012325
71,1025,pas,16.807692307692317,0.0007741056137012325
72,307,captiva_revv,16.807692307692317,0.0007741056137012325
73,1017,nữa,16.807692307692317,0.0007741056137012325
74,1044,phương_tiện,16.807692307692317,0.0007741056137012325
75,1459,xa_lộ,16.807692307692317,0.0007741056137012325
76,1460,xc60,16.807692307692317,0.0007741056137012325
77,1043,phương_diện,16.807692307692317,0.0007741056137012325
78,1164,tcs,16.807692307692317,0.0007741056137012325
79,1054,pick,16.807692307692317,0.0007741056137012325
80,1058,ql,16.807692307692317,0.0007741056137012325
81,1073,quốc_gia,16.807692307692317,0.0007741056137012325
82,1141,săn_đón,16.807692307692317,0.0007741056137012325
83,1108,safety,16.807692307692317,0.0007741056137012325
84,1522,điểm_mù,16.807692307692317,0.0007741056137012325
85,1533,đánh_bại,16.807692307692317,0.0007741056137012325
86,949,nhtsa,16.807692307692317,0.0007741056137012325
87,1411,viện,16.807692307692317,0.0007741056137012325
88,1417,vsm,16.807692307692317,0.0007741056137012325
89,577,giảm_thiểu,16.807692307692317,0.0007741056137012325
90,543,eyesight,16.807692307692317,0.0007741056137012325
91,540,esc,16.807692307692317,0.0007741056137012325
92,1340,tuy_rằng,16.807692307692317,0.0007741056137012325
93,1357,tùy,16.807692307692317,0.0007741056137012325
94,1328,trở_thành,16.807692307692317,0.0007741056137012325
95,615,hac,16.807692307692317,0.0007741056137012325
96,656,hàn_quốc_thể_hiện,16.807692307692317,0.0007741056137012325
97,658,hàng_loạt,16.807692307692317,0.0007741056137012325
98,685,hậu_hĩnh,16.807692307692317,0.0007741056137012325
99,487,drive,16.807692307692317,0.0007741056137012325
100,479,dbc,16.807692307692317,0.0007741056137012325
101,704,iihs,16.807692307692317,0.0007741056137012325
102,467,cục,16.807692307692317,0.0007741056137012325
103,457,cắt,16.807692307692317,0.0007741056137012325
104,450,cảnh_báo,16.807692307692317,0.0007741056137012325
105,705,immobilizer,16.807692307692317,0.0007741056137012325
106,769,konda,16.807692307692317,0.0007741056137012325
107,779,kẻ,16.807692307692317,0.0007741056137012325
108,1402,va_chạm,16.807692307692317,0.0007741056137012325
109,862,mode,16.807692307692317,0.0007741056137012325
110,372,chủ_động,16.807692307692317,0.0007741056137012325
111,565,giao_thông,16.807692307692317,0.0007741056137012325
112,566,giành,16.807692307692317,0.0007741056137012325
113,1567,đảm_bảo_an_toàn,16.807692307692317,0.0007741056137012325
114,1558,đường_cao_tốc,16.807692307692317,0.0007741056137012325
115,1623,ưu_ái,16.807692307692317,0.0007741056137012325
116,1611,đỗ,16.807692307692317,0.0007741056137012325
117,1247,tiêu_chuẩn,14.918004058291846,0.0018880778611764229
118,680,hấp_dẫn,14.012295618051024,0.002888464016464353
119,538,ertiga_sport,13.913749000799369,0.003024937145070134
120,1552,đơn_giản,13.913749000799369,0.003024937145070134
121,1254,tiền,13.913749000799369,0.003024937145070134
122,1061,quan_sát,13.913749000799369,0.003024937145070134
123,923,nghèo_nàn,13.913749000799369,0.003024937145070134
124,1517,điều_chỉnh,13.913749000799369,0.003024937145070134
125,1163,tay_lái,13.137234827522612,0.004349033387465898
126,919,ngang,13.137234827522612,0.004349033387465898
127,602,gói,13.137234827522612,0.004349033387465898
128,725,khá,12.215907274180648,0.0066789887744423265
129,1480,xét,11.617328701141682,0.008815885448115275
130,1259,tiện_nghi,11.481221945520554,0.00938900141172788
131,406,cx,11.325199012387744,0.010091307350002151
132,1353,tính,11.244714997233,0.010473600271683644
133,660,hành_khách,11.244714997233,0.010473600271683644
134,641,hoàn_toàn,11.244714997233,0.010473600271683644
135,1335,tucson,10.469516694336875,0.01496911518484581
136,245,bmw,10.07320143884893,0.017954035966892348
137,263,bù,10.07320143884893,0.017954035966892348
138,1277,toyota_wigo,10.07320143884893,0.017954035966892348
139,1252,tiếp_tục,10.07320143884893,0.017954035966892348
140,1036,phân_phối,10.07320143884893,0.017954035966892348
141,1186,thua_thiệt_hơn,10.07320143884893,0.017954035966892348
142,581,giống,10.07320143884893,0.017954035966892348
143,549,ford_everest,10.07320143884893,0.017954035966892348
144,1055,premium,10.07320143884893,0.017954035966892348
145,686,hẳn,9.955376527180652,0.018949284759168527
146,544,fadil,9.820099612617613,0.02015891429525712
147,1268,toyota_camry,9.820099612617613,0.02015891429525712
